Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
18,No,Travel_Rarely,180,Sales,19,2,Technical Degree,1,1259,4,Male,42,2,2,Sales Representative,4,Married,3882,18579,1,Y,Yes,11,3,3,80,1,17,3,3,6,2,11,1
53,No,Travel_Rarely,956,Sales,27,4,Life Sciences,1,1260,3,Female,39,2,4,Sales Executive,3,Married,3156,3383,1,Y,No,20,3,3,80,0,23,4,4,11,9,2,7
43,No,Travel_Rarely,1105,Research & Development,11,3,Life Sciences,1,1261,2,Male,42,4,3,Manufacturing Director,2,Single,5105,17458,2,Y,No,20,4,3,80,2,40,5,2,39,37,2,36
46,No,Travel_Frequently,466,Sales,8,5,Technical Degree,1,1262,3,Female,63,1,5,Manager,3,Married,18576,4435,0,Y,No,22,3,4,80,2,30,3,3,16,12,4,10
38,Yes,Travel_Rarely,123,Research & Development,26,5,Technical Degree,1,1263,4,Male,88,2,5,Laboratory Technician,4,Married,2182,3450,2,Y,Yes,19,3,4,80,1,4,2,3,4,0,6,0
28,No,Travel_Rarely,649,Research & Development,13,3,Life Sciences,1,1264,2,Male,78,4,3,Manager,3,Single,13911,26798,3,Y,No,17,1,4,80,3,18,2,4,13,12,4,12
57,No,Non-Travel,431,Sales,26,3,Marketing,1,1265,4,Male,35,2,3,Manager,1,Married,14652,9924,4,Y,Yes,20,3,4,80,2,39,5,4,33,30,5,30
28,No,Travel_Rarely,1281,Research & Development,23,3,Medical,1,1266,2,Male,41,3,3,Manufacturing Director,3,Divorced,3376,18054,1,Y,No,23,4,3,80,2,26,4,4,16,12,2,10
53,No,Travel_Frequently,157,Research & Development,23,3,Marketing,1,1267,3,Male,58,4,3,Laboratory Technician,3,Single,1678,25442,2,Y,No,21,3,3,80,0,40,2,3,34,34,3,33
56,Yes,Travel_Frequently,1373,Research & Development,10,4,Other,1,1268,4,Male,55,4,4,Research Director,1,Single,13794,25700,0,Y,Yes,11,3,3,80,2,13,5,3,0,0,1,0
57,No,Travel_Rarely,1026,Research & Development,18,4,Life Sciences,1,1269,2,Male,97,4,4,Manufacturing Director,2,Married,5664,7628,2,Y,No,14,3,2,80,3,40,4,4,35,32,5,32
52,Yes,Travel_Rarely,362,Sales,12,3,Technical Degree,1,1270,2,Female,45,3,3,Manager,3,Divorced,8595,18825,7,Y,No,20,2,1,80,0,24,5,2,14,14,1,12
51,No,Travel_Frequently,536,Research & Development,7,1,Medical,1,1271,1,Male,82,4,1,Research Scientist,3,Divorced,3796,28013,1,Y,Yes,23,3,4,80,2,24,3,3,18,18,0,17
41,No,Travel_Rarely,639,Sales,26,3,Medical,1,1272,2,Female,48,3,3,Sales Executive,2,Married,4961,29763,2,Y,No,13,3,3,80,2,6,4,4,4,1,10,0
39,No,Travel_Rarely,636,Research & Development,11,3,Marketing,1,1273,2,Female,76,4,3,Research Director,3,Married,11578,16788,3,Y,No,21,3,3,80,0,15,4,3,18,17,2,16
22,No,Non-Travel,482,Research & Development,10,4,Human Resources,1,1274,2,Male,61,3,4,Manager,4,Married,7744,4367,2,Y,Yes,17,3,3,80,1,34,1,3,38,38,1,37
50,No,Travel_Rarely,204,Research & Development,3,2,Life Sciences,1,1275,2,Male,99,4,2,Laboratory Technician,4,Married,1435,6865,1,Y,No,15,3,4,80,0,4,5,4,4,2,1,2
53,No,Travel_Rarely,130,Sales,7,4,Life Sciences,1,1276,4,Male,99,3,4,Manager,3,Single,16162,11074,0,Y,Yes,19,3,2,80,0,21,2,2,11,8,2,7
37,No,Travel_Rarely,1182,Research & Development,29,4,Life Sciences,1,1277,4,Male,90,4,4,Research Scientist,3,Single,2970,9159,2,Y,No,21,3,3,80,0,32,2,3,18,15,3,14
36,No,Travel_Rarely,1187,Sales,4,4,Human Resources,1,1278,3,Male,34,4,4,Sales Executive,4,Single,5420,18834,1,Y,No,13,3,3,80,1,20,4,3,11,7,0,6
52,No,Travel_Rarely,1056,Sales,29,3,Technical Degree,1,1279,2,Female,88,2,3,Sales Executive,4,Married,8742,25423,3,Y,No,21,3,4,80,1,40,3,1,35,34,0,32
60,No,Travel_Rarely,1173,Research & Development,8,4,Marketing,1,1280,2,Male,31,3,4,Manager,4,Single,12252,7198,1,Y,Yes,16,2,3,80,3,7,4,2,11,9,1,9
34,Yes,Travel_Rarely,1492,Research & Development,8,4,Life Sciences,1,1281,4,Male,31,4,4,Research Director,2,Divorced,13337,27318,4,Y,Yes,20,3,4,80,1,31,2,3,17,15,1,13
60,No,Travel_Rarely,648,Sales,6,4,Other,1,1282,4,Female,32,2,4,Manager,1,Single,15042,9286,0,Y,No,12,3,3,80,0,40,2,2,33,29,0,27
51,No,Travel_Frequently,428,Sales,13,3,Other,1,1283,4,Male,99,3,3,Sales Executive,4,Single,6047,28120,1,Y,No,13,2,4,80,0,40,0,3,32,32,2,32
26,No,Travel_Rarely,367,Research & Development,12,3,Marketing,1,1284,1,Female,72,4,3,Laboratory Technician,4,Married,4573,21734,2,Y,No,14,1,4,80,3,29,2,3,17,17,1,15
43,No,Travel_Rarely,830,Research & Development,3,4,Medical,1,1285,4,Male,34,4,4,Research Scientist,3,Married,4726,4829,0,Y,Yes,16,2,3,80,1,24,3,1,28,26,0,24
19,No,Travel_Rarely,1301,Sales,6,2,Life Sciences,1,1286,3,Male,79,2,2,Sales Executive,4,Single,5743,4613,2,Y,No,21,4,3,80,2,0,2,3,4,3,8,2
26,No,Non-Travel,1169,Sales,22,3,Marketing,1,1287,4,Male,39,3,3,Sales Representative,4,Single,3261,3915,1,Y,No,11,3,3,80,0,38,2,1,24,24,8,22
26,No,Travel_Rarely,320,Research & Development,19,5,Technical Degree,1,1288,3,Male,56,2,5,Research Scientist,3,Divorced,2732,9212,1,Y,No,25,3,4,80,1,19,2,3,23,20,1,20
57,No,Travel_Rarely,227,Sales,11,1,Life Sciences,1,1289,3,Female,53,3,1,Manager,3,Single,15001,11440,0,Y,No,25,3,3,80,0,31,4,3,28,24,1,22
34,No,Non-Travel,983,Human Resources,4,3,Marketing,1,1290,4,Male,51,2,3,Manager,3,Single,14534,18911,1,Y,No,16,3,3,80,0,40,1,4,37,36,3,35
18,No,Travel_Frequently,420,Research & Development,15,3,Life Sciences,1,1291,4,Female,32,4,3,Manufacturing Director,3,Divorced,8288,6819,6,Y,Yes,14,3,3,80,2,40,3,3,32,32,4,30
42,No,Travel_Rarely,1430,Sales,2,4,Technical Degree,1,1292,2,Male,45,4,4,Sales Executive,4,Single,2971,9879,0,Y,No,18,3,4,80,1,14,2,3,9,7,11,7
60,No,Travel_Frequently,1325,Research & Development,15,2,Medical,1,1293,2,Male,59,3,2,Research Director,3,Married,13463,26816,5,Y,Yes,19,2,1,80,0,36,0,4,36,32,2,31
57,No,Non-Travel,186,Research & Development,17,4,Life Sciences,1,1294,3,Male,72,4,4,Manufacturing Director,4,Married,9049,12334,1,Y,No,18,3,1,80,2,38,4,3,32,32,4,30
59,No,Travel_Frequently,1166,Research & Development,2,2,Medical,1,1295,2,Male,33,3,2,Research Director,4,Single,9931,10556,2,Y,No,18,3,1,80,1,19,2,3,22,20,8,20
42,No,Travel_Rarely,824,Research & Development,7,2,Medical,1,1296,3,Female,69,3,2,Research Director,1,Single,9458,19592,2,Y,No,23,3,2,80,0,16,3,4,10,10,2,10
56,No,Travel_Rarely,1488,Sales,26,4,Life Sciences,1,1297,4,Male,45,3,4,Sales Executive,1,Single,5872,6120,6,Y,No,23,3,3,80,3,18,3,3,23,19,0,17
52,No,Travel_Rarely,1394,Research & Development,16,3,Other,1,1298,3,Male,45,3,3,Manager,3,Single,10759,12557,4,Y,No,12,3,4,80,0,26,3,4,23,20,2,18
20,No,Travel_Rarely,463,Research & Development,5,5,Life Sciences,1,1299,4,Male,95,3,5,Manufacturing Director,2,Single,9846,8476,8,Y,No,24,3,3,80,2,20,3,4,6,3,0,2
54,No,Travel_Rarely,468,Research & Development,16,1,Life Sciences,1,1300,4,Male,84,4,1,Laboratory Technician,3,Divorced,2957,4961,4,Y,No,20,3,1,80,2,20,4,3,20,18,0,16
47,No,Travel_Rarely,1306,Research & Development,25,3,Life Sciences,1,1301,4,Male,49,4,3,Manager,2,Married,11012,14849,1,Y,No,12,1,3,80,0,24,3,4,19,16,6,15
55,No,Travel_Rarely,1356,Research & Development,19,2,Life Sciences,1,1302,4,Male,80,4,2,Research Scientist,3,Married,4327,23160,7,Y,No,16,3,4,80,1,6,2,4,9,5,1,3
51,No,Travel_Rarely,1089,Sales,2,3,Life Sciences,1,1303,4,Female,86,3,3,Sales Representative,1,Divorced,2909,12339,8,Y,No,25,4,3,80,0,22,2,4,24,22,0,22
29,No,Travel_Rarely,1195,Research & Development,15,5,Life Sciences,1,1304,3,Male,80,2,5,Manufacturing Director,2,Married,6517,20801,0,Y,Yes,15,3,4,80,1,39,5,4,35,35,8,35
36,No,Travel_Rarely,689,Sales,4,5,Marketing,1,1305,3,Male,47,4,5,Manager,1,Single,11387,3616,5,Y,Yes,16,4,2,80,2,27,5,4,14,13,2,13
54,No,Travel_Rarely,1064,Sales,2,1,Life Sciences,1,1306,3,Male,88,3,1,Sales Executive,4,Divorced,7720,27611,3,Y,No,19,2,2,80,0,39,2,1,39,39,1,39
34,No,Travel_Rarely,590,Research & Development,27,4,Technical Degree,1,1307,3,Male,57,4,4,Manager,3,Single,8742,10911,6,Y,No,22,3,4,80,0,34,1,3,39,35,1,34
27,Yes,Non-Travel,1359,Sales,23,4,Life Sciences,1,1308,3,Female,98,4,4,Manager,4,Single,11403,23066,6,Y,Yes,20,3,3,80,1,7,2,3,5,3,1,3
29,No,Travel_Frequently,932,Research & Development,10,3,Life Sciences,1,1309,4,Male,57,4,3,Laboratory Technician,4,Married,5527,27549,5,Y,Yes,17,3,4,80,1,38,3,3,36,36,1,35
33,Yes,Travel_Rarely,767,Research & Development,22,2,Life Sciences,1,1310,3,Male,42,3,2,Research Scientist,4,Married,4414,8825,5,Y,Yes,15,1,4,80,2,1,1,4,1,0,7,0
41,Yes,Travel_Rarely,1419,Research & Development,24,5,Other,1,1311,2,Female,35,4,5,Manufacturing Director,3,Married,5766,20230,0,Y,No,20,3,2,80,2,22,4,2,11,8,1,7
36,No,Travel_Rarely,1473,Research & Development,29,5,Marketing,1,1312,4,Male,58,4,5,Laboratory Technician,4,Single,2400,19755,0,Y,No,17,3,4,80,2,16,5,4,3,2,3,0
25,No,Travel_Rarely,1224,Research & Development,5,5,Technical Degree,1,1313,3,Male,38,3,5,Research Director,2,Married,6204,19850,0,Y,No,18,3,3,80,2,17,5,2,22,18,0,17
48,No,Travel_Rarely,977,Sales,18,4,Life Sciences,1,1314,3,Female,58,4,4,Manager,1,Single,17857,18372,0,Y,Yes,21,4,4,80,0,21,0,1,12,12,10,10
38,No,Travel_Rarely,462,Research & Development,29,4,Other,1,1315,4,Female,67,1,4,Manager,4,Divorced,15628,10882,1,Y,No,22,3,3,80,1,23,5,3,16,15,4,14
34,Yes,Travel_Rarely,459,Sales,4,3,Life Sciences,1,1316,3,Female,94,3,3,Sales Representative,1,Single,1839,2087,3,Y,Yes,11,2,1,80,1,27,3,2,30,26,9,24
40,No,Travel_Rarely,1255,Research & Development,1,3,Life Sciences,1,1317,3,Male,85,4,3,Manager,4,Divorced,12769,18308,1,Y,No,20,2,3,80,3,11,1,4,15,11,2,9
54,No,Travel_Rarely,837,Sales,18,2,Marketing,1,1318,4,Male,59,2,2,Manager,3,Married,16409,20896,3,Y,No,21,4,4,80,1,37,2,3,40,37,7,37
33,No,Travel_Frequently,165,Research & Development,20,4,Medical,1,1319,2,Male,88,3,4,Manager,3,Divorced,11854,14040,4,Y,No,21,3,1,80,3,28,3,2,25,23,7,22
23,No,Travel_Frequently,282,Research & Development,6,4,Human Resources,1,1320,3,Male,87,3,4,Manager,2,Married,10230,27069,3,Y,No,17,2,2,80,2,37,5,1,27,25,5,23
25,No,Travel_Rarely,688,Research & Development,20,4,Life Sciences,1,1321,2,Female,39,3,4,Research Scientist,4,Married,7525,19629,2,Y,No,14,3,3,80,2,7,1,3,0,0,0,0
42,No,Travel_Frequently,290,Research & Development,20,5,Human Resources,1,1322,3,Male,50,3,5,Manager,3,Married,5140,24500,1,Y,No,15,3,4,80,1,24,1,1,11,8,0,7
35,No,Non-Travel,1308,Research & Development,14,5,Marketing,1,1323,2,Female,85,4,5,Research Director,3,Single,17897,17874,0,Y,No,23,3,3,80,1,40,2,3,36,32,1,32
42,No,Travel_Frequently,681,Sales,27,5,Medical,1,1324,4,Female,55,3,5,Manager,3,Single,12215,11333,2,Y,Yes,12,4,2,80,1,25,5,3,19,16,0,14
29,Yes,Travel_Frequently,271,Research & Development,26,3,Life Sciences,1,1325,2,Male,44,4,3,Manager,1,Divorced,16645,22615,3,Y,No,20,3,3,80,0,7,5,2,1,0,5,0
32,No,Non-Travel,423,Sales,10,4,Life Sciences,1,1326,4,Male,64,4,4,Sales Executive,2,Divorced,4478,2977,2,Y,Yes,15,2,1,80,3,30,2,3,35,34,3,34
43,No,Travel_Rarely,1297,Sales,18,4,Human Resources,1,1327,4,Female,44,3,4,Sales Representative,2,Married,2346,28810,3,Y,No,19,4,2,80,2,28,2,4,14,12,3,11
58,No,Travel_Rarely,385,Sales,9,3,Medical,1,1328,3,Male,35,2,3,Sales Executive,1,Single,4732,27117,1,Y,Yes,11,3,3,80,2,39,5,3,37,34,1,32
43,Yes,Non-Travel,467,Research & Development,12,5,Marketing,1,1329,3,Female,57,3,5,Manufacturing Director,1,Married,7757,8722,0,Y,Yes,13,3,3,80,1,32,3,3,21,18,1,17
49,Yes,Travel_Rarely,212,Research & Development,10,5,Human Resources,1,1330,4,Male,92,4,5,Manager,2,Married,13107,17670,4,Y,No,14,3,3,80,0,40,5,4,31,28,1,27
27,No,Travel_Frequently,179,Sales,24,2,Life Sciences,1,1331,1,Male,58,3,2,Sales Representative,4,Married,3960,15217,1,Y,No,19,3,2,80,2,20,4,4,19,19,2,19
33,No,Travel_Frequently,354,Sales,24,1,Marketing,1,1332,1,Male,77,4,1,Manager,3,Divorced,5838,27978,2,Y,No,12,2,3,80,1,38,2,4,35,32,5,30
24,Yes,Travel_Rarely,337,Research & Development,21,4,Technical Degree,1,1333,2,Female,92,4,4,Research Scientist,2,Divorced,4711,11002,4,Y,Yes,17,3,4,80,3,40,4,4,32,29,1,28
34,No,Travel_Rarely,194,Research & Development,19,4,Life Sciences,1,1334,3,Male,87,4,4,Manufacturing Director,3,Single,10147,22891,0,Y,Yes,19,1,3,80,2,18,0,3,14,10,5,8
40,Yes,Travel_Rarely,1159,Research & Development,6,5,Life Sciences,1,1335,2,Female,50,4,5,Manufacturing Director,3,Married,10597,5492,2,Y,No,22,4,3,80,0,0,4,2,2,2,3,1
43,No,Travel_Rarely,323,Research & Development,14,3,Medical,1,1336,2,Male,51,4,3,Manager,3,Married,10414,14504,3,Y,No,20,3,2,80,1,29,3,3,28,25,8,25
38,No,Travel_Rarely,997,Sales,25,2,Medical,1,1337,3,Female,56,2,2,Manager,3,Single,10458,6925,3,Y,No,14,3,1,80,2,27,5,4,26,23,1,22
39,Yes,Travel_Rarely,1465,Research & Development,8,3,Technical Degree,1,1338,1,Female,86,4,3,Laboratory Technician,3,Single,3403,19517,0,Y,No,15,3,4,80,1,6,5,2,4,3,3,2
24,No,Travel_Rarely,1062,Research & Development,23,1,Life Sciences,1,1339,2,Male,39,3,1,Manufacturing Director,2,Single,8446,17218,4,Y,No,22,3,3,80,1,32,1,3,30,29,0,28
31,No,Travel_Rarely,1086,Research & Development,14,1,Human Resources,1,1340,4,Male,51,3,1,Research Director,3,Divorced,13907,6865,0,Y,No,22,4,3,80,0,31,1,4,21,21,2,19
32,No,Travel_Rarely,944,Research & Development,11,5,Life Sciences,1,1341,4,Female,73,3,5,Laboratory Technician,3,Married,2229,26153,2,Y,No,22,3,4,80,0,40,2,3,34,30,3,30
24,No,Travel_Frequently,353,Sales,24,3,Marketing,1,1342,3,Male,57,1,3,Sales Representative,3,Married,2292,16184,1,Y,No,20,4,4,80,2,15,4,3,6,6,5,4
26,No,Travel_Frequently,1489,Sales,16,3,Medical,1,1343,1,Female,79,3,3,Sales Executive,4,Divorced,4204,10760,1,Y,Yes,14,3,4,80,0,7,4,3,5,5,1,4
25,Yes,Travel_Rarely,243,Research & Development,20,1,Life Sciences,1,1344,3,Male,80,2,1,Research Scientist,3,Married,5077,21384,1,Y,Yes,22,2,4,80,2,28,5,2,25,24,1,24
40,No,Travel_Rarely,412,Sales,6,3,Life Sciences,1,1345,2,Female,30,2,3,Sales Executive,3,Single,9312,11513,0,Y,No,17,4,2,80,1,0,3,3,0,0,4,0
46,No,Non-Travel,683,Research & Development,15,4,Technical Degree,1,1346,4,Female,63,3,4,Manager,4,Married,6884,9666,1,Y,Yes,18,3,4,80,3,28,2,1,18,14,2,13
35,Yes,Travel_Rarely,1437,Research & Development,15,4,Other,1,1347,4,Female,64,4,4,Research Director,2,Married,10266,25088,0,Y,Yes,18,3,4,80,3,15,0,4,6,3,3,3
48,No,Travel_Rarely,1404,Research & Development,14,4,Life Sciences,1,1348,4,Male,90,3,4,Research Scientist,4,Divorced,5889,12936,5,Y,No,25,4,2,80,2,33,2,4,35,31,7,31
47,No,Travel_Rarely,447,Research & Development,21,3,Medical,1,1349,4,Male,59,3,3,Research Scientist,1,Married,5559,14817,0,Y,No,24,3,4,80,1,25,3,3,11,8,3,7
56,Yes,Travel_Rarely,403,Research & Development,12,3,Medical,1,1350,3,Male,97,4,3,Research Scientist,4,Married,5543,9365,5,Y,No,24,1,3,80,1,29,5,4,19,17,4,17
52,No,Travel_Rarely,608,Research & Development,2,3,Life Sciences,1,1351,4,Male,69,3,3,Research Scientist,2,Married,2893,8632,5,Y,No,25,4,4,80,0,26,2,3,22,21,4,21
35,No,Travel_Rarely,348,Sales,8,3,Marketing,1,1352,4,Male,94,4,3,Manager,2,Divorced,14769,3767,2,Y,No,13,3,2,80,0,29,4,2,24,22,6,20
59,No,Travel_Rarely,589,Research & Development,19,4,Other,1,1353,3,Male,66,4,4,Laboratory Technician,3,Single,3304,4074,2,Y,No,12,3,3,80,1,28,2,1,29,27,4,27
56,No,Travel_Rarely,1364,Sales,14,3,Life Sciences,1,1354,1,Female,93,3,3,Sales Representative,4,Single,3963,28619,1,Y,Yes,16,3,2,80,2,33,2,3,28,27,0,25
34,No,Travel_Rarely,1029,Research & Development,5,4,Human Resources,1,1355,3,Male,30,4,4,Research Director,2,Married,11347,19525,9,Y,No,22,3,3,80,0,37,3,4,30,28,2,26
31,No,Travel_Rarely,1474,Sales,24,2,Life Sciences,1,1356,2,Male,44,4,2,Manager,4,Single,9064,3077,3,Y,No,11,3,2,80,1,26,2,4,17,17,13,15
48,No,Travel_Rarely,892,Sales,27,4,Marketing,1,1357,4,Female,42,3,4,Sales Executive,3,Single,7585,22983,7,Y,No,22,3,3,80,1,40,5,3,40,37,1,35
41,No,Travel_Rarely,1013,Research & Development,9,5,Medical,1,1358,4,Male,58,4,5,Research Scientist,2,Divorced,5604,24504,1,Y,No,19,3,4,80,3,28,2,3,18,14,4,14
52,No,Travel_Frequently,1477,Sales,13,4,Medical,1,1359,4,Male,84,4,4,Sales Executive,3,Divorced,5936,26727,5,Y,No,17,4,4,80,0,12,2,3,3,2,7,2
51,Yes,Travel_Rarely,255,Research & Development,9,4,Medical,1,1360,3,Female,74,4,4,Manager,3,Single,12463,6832,1,Y,No,18,3,2,80,0,5,4,3,0,0,4,0
20,No,Travel_Rarely,1311,Sales,14,5,Life Sciences,1,1361,4,Female,33,4,5,Sales Executive,2,Single,4193,10670,5,Y,No,17,3,4,80,3,40,6,3,40,36,2,36
54,No,Travel_Rarely,1045,Research & Development,5,4,Technical Degree,1,1362,2,Male,93,3,4,Research Director,4,Single,11647,29809,0,Y,No,15,3,3,80,0,10,3,4,14,10,0,8
60,No,Travel_Frequently,696,Research & Development,2,3,Technical Degree,1,1363,3,Male,44,4,3,Manufacturing Director,4,Single,7864,20069,2,Y,No,15,3,4,80,2,3,2,4,7,3,2,1
57,No,Travel_Frequently,163,Sales,7,3,Life Sciences,1,1364,4,Female,77,4,3,Sales Representative,3,Single,3822,17166,3,Y,No,17,3,3,80,1,20,2,3,14,12,1,10
43,No,Travel_Rarely,971,Research & Development,16,4,Other,1,1365,4,Male,85,4,4,Research Scientist,4,Divorced,5203,21875,3,Y,No,17,3,4,80,1,24,1,3,14,12,11,11
40,Yes,Travel_Rarely,1184,Research & Development,11,4,Life Sciences,1,1366,4,Male,99,1,4,Manufacturing Director,1,Single,7022,3371,1,Y,No,12,3,4,80,1,40,1,4,38,36,5,36
56,No,Travel_Rarely,1267,Sales,11,3,Technical Degree,1,1367,2,Male,44,3,3,Sales Executive,1,Married,5222,7459,3,Y,Yes,12,3,3,80,3,17,5,4,21,19,5,19
32,No,Travel_Rarely,567,Research & Development,23,3,Life Sciences,1,1368,4,Male,68,4,3,Manager,4,Single,8124,29177,1,Y,Yes,17,3,3,80,0,28,1,3,17,17,2,15
21,No,Travel_Frequently,1274,Research & Development,12,5,Life Sciences,1,1369,4,Male,98,4,5,Research Director,4,Divorced,8477,5423,2,Y,No,15,3,4,80,0,23,2,3,15,13,0,13
46,No,Travel_Rarely,1299,Research & Development,13,2,Life Sciences,1,1370,2,Male,89,4,2,Manager,1,Married,15193,11888,2,Y,No,12,2,4,80,1,11,3,4,1,0,1,0
39,No,Travel_Rarely,412,Research & Development,8,3,Marketing,1,1371,4,Female,73,4,3,Laboratory Technician,3,Divorced,1655,22360,1,Y,Yes,25,4,3,80,1,34,4,3,35,31,1,31
42,No,Travel_Rarely,1187,Human Resources,24,2,Marketing,1,1372,3,Female,72,3,2,Human Resources,4,Divorced,3791,3398,4,Y,No,11,3,2,80,1,23,1,3,19,19,3,17
30,No,Travel_Rarely,1292,Research & Development,16,4,Medical,1,1373,2,Male,33,4,4,Research Scientist,2,Single,5659,14172,0,Y,No,19,3,4,80,3,26,2,3,15,13,3,11
35,Yes,Travel_Rarely,917,Research & Development,21,2,Life Sciences,1,1374,4,Female,79,1,2,Manager,2,Single,16784,15614,0,Y,No,21,1,4,80,3,9,2,4,2,0,2,0
50,No,Travel_Rarely,204,Sales,1,4,Medical,1,1375,2,Female,68,3,4,Sales Executive,3,Married,4935,7361,2,Y,Yes,18,3,2,80,0,39,2,3,29,29,3,27
33,No,Travel_Rarely,129,Sales,13,2,Marketing,1,1376,2,Male,83,2,2,Sales Representative,4,Married,2057,3401,5,Y,No,12,3,4,80,0,4,2,3,1,0,13,0
59,No,Travel_Rarely,609,Research & Development,11,4,Marketing,1,1377,4,Male,52,4,4,Manager,4,Married,17065,28284,2,Y,No,12,4,2,80,0,32,3,4,34,34,1,34
19,No,Travel_Rarely,235,Research & Development,29,4,Life Sciences,1,1378,4,Female,89,4,4,Research Director,4,Single,9629,3412,4,Y,No,13,3,4,80,3,35,0,4,25,22,4,22
52,Yes,Travel_Rarely,160,Sales,4,3,Life Sciences,1,1379,2,Male,64,3,3,Sales Representative,3,Single,2194,24814,2,Y,Yes,14,2,4,80,1,9,2,4,4,4,1,3
59,Yes,Travel_Rarely,1215,Sales,4,3,Technical Degree,1,1380,4,Female,83,3,3,Sales Executive,3,Married,9193,5230,4,Y,No,19,4,3,80,1,2,1,2,1,0,3,0
51,No,Travel_Rarely,171,Research & Development,15,3,Life Sciences,1,1381,2,Male,87,4,3,Manager,1,Married,13812,9521,1,Y,Yes,22,3,3,80,2,30,5,3,19,15,1,14
47,No,Non-Travel,286,Research & Development,27,3,Life Sciences,1,1382,4,Female,91,3,3,Manager,4,Married,14651,7849,4,Y,No,16,3,3,80,1,40,3,3,33,29,3,29
30,No,Travel_Rarely,673,Research & Development,3,4,Life Sciences,1,1383,4,Male,77,3,4,Research Scientist,3,Single,3362,12694,1,Y,Yes,13,2,3,80,0,31,4,3,33,29,1,28
30,No,Travel_Rarely,269,Research & Development,24,3,Medical,1,1384,3,Male,36,3,3,Laboratory Technician,3,Married,3893,8056,2,Y,No,24,3,4,80,1,27,1,4,19,18,0,17
35,Yes,Travel_Frequently,679,Research & Development,19,4,Medical,1,1385,2,Female,74,4,4,Research Director,4,Single,13738,23106,0,Y,Yes,25,2,4,80,1,28,4,4,24,23,7,21
49,No,Travel_Frequently,1249,Sales,29,3,Marketing,1,1386,3,Male,42,4,3,Sales Executive,1,Single,8345,26493,6,Y,Yes,18,3,3,80,2,23,2,3,19,17,0,17
49,No,Travel_Frequently,1338,Research & Development,21,3,Life Sciences,1,1387,2,Male,82,3,3,Research Director,4,Married,12759,19648,3,Y,No,16,3,4,80,1,28,1,2,24,21,2,19
52,Yes,Travel_Rarely,283,Sales,2,3,Technical Degree,1,1388,3,Male,68,2,3,Sales Executive,3,Single,9946,18179,5,Y,No,18,4,3,80,0,19,4,1,13,12,3,11
56,No,Travel_Rarely,172,Research & Development,6,4,Life Sciences,1,1389,3,Male,47,2,4,Manager,2,Single,13539,4259,1,Y,No,20,1,4,80,0,34,4,3,38,38,2,36
46,Yes,Travel_Rarely,657,Sales,22,3,Other,1,1390,2,Male,51,1,3,Sales Representative,2,Single,2491,18746,0,Y,No,22,3,4,80,2,14,6,1,11,9,5,8
46,No,Travel_Rarely,953,Sales,24,4,Marketing,1,1391,4,Female,65,3,4,Sales Representative,4,Single,3789,29221,1,Y,No,12,2,4,80,3,3,4,3,4,1,4,1
33,Yes,Travel_Rarely,1320,Research & Development,8,3,Marketing,1,1392,2,Male,82,4,3,Research Director,4,Single,6682,8276,2,Y,Yes,25,4,1,80,0,3,1,3,1,1,1,1
27,No,Travel_Frequently,1417,Research & Development,17,1,Life Sciences,1,1393,3,Female,32,4,1,Manager,1,Single,11199,28108,4,Y,No,18,3,3,80,0,23,2,4,15,11,0,11
47,No,Travel_Rarely,1182,Research & Development,5,4,Life Sciences,1,1394,2,Female,91,4,4,Research Director,1,Single,11764,24804,1,Y,No,21,3,3,80,1,30,2,2,29,28,6,27
42,No,Travel_Rarely,784,Sales,2,4,Medical,1,1395,4,Female,58,4,4,Manager,4,Single,1009,23768,1,Y,No,15,2,3,80,1,38,1,3,37,37,2,35
56,No,Travel_Rarely,1425,Sales,26,2,Marketing,1,1396,3,Male,37,3,2,Sales Executive,2,Married,7530,25132,1,Y,Yes,20,3,3,80,0,26,4,4,23,20,8,20
37,No,Travel_Rarely,419,Research & Development,12,4,Life Sciences,1,1397,4,Female,75,3,4,Manufacturing Director,3,Single,8719,17962,3,Y,No,24,3,4,80,1,26,3,3,29,27,2,26
22,No,Travel_Frequently,1496,Research & Development,5,3,Human Resources,1,1398,1,Male,85,4,3,Research Scientist,3,Single,2966,11575,1,Y,Yes,25,3,3,80,3,40,5,2,36,36,5,34
18,No,Travel_Rarely,1208,Research & Development,10,4,Human Resources,1,1399,2,Female,78,2,4,Laboratory Technician,4,Married,3842,9831,7,Y,No,24,3,3,80,1,40,3,2,38,36,10,35
47,Yes,Travel_Rarely,930,Sales,28,5,Medical,1,1400,2,Female,72,4,5,Manager,3,Married,12683,19050,0,Y,Yes,22,2,2,80,1,22,3,4,10,6,4,5
20,No,Travel_Rarely,195,Research & Development,9,5,Human Resources,1,1401,2,Female,39,3,5,Research Director,3,Divorced,10101,4812,3,Y,Yes,14,3,2,80,2,19,1,4,13,10,2,10
